onset	duration	type
45.5	1	NoReward
71.5	1	NoReward
99.5	1	NoReward
110.5	1	NoReward
121.5	1	NoReward
164.5	1	NoReward
177.5	1	NoReward
203.5	1	NoReward
214.5	1	NoReward
253.5	1	NoReward
296.5	1	NoReward
311.5	1	NoReward
337.5	1	NoReward
363.5	1	NoReward
378.5	1	NoReward
391.5	1	NoReward
30.5	1	Reward
58.5	1	Reward
84.5	1	Reward
188.5	1	Reward
227.5	1	Reward
242.5	1	Reward
326.5	1	Reward
348.5	1	Reward
