onset	duration	type
30.5	1	NoReward
41.5	1	NoReward
69.5	1	NoReward
95.5	1	NoReward
162.5	1	NoReward
175.5	1	NoReward
188.5	1	NoReward
216.5	1	NoReward
229.5	1	NoReward
298.5	1	NoReward
313.5	1	NoReward
324.5	1	NoReward
335.5	1	NoReward
346.5	1	NoReward
376.5	1	NoReward
387.5	1	NoReward
54.5	1	Reward
84.5	1	Reward
110.5	1	Reward
121.5	1	Reward
201.5	1	Reward
242.5	1	Reward
255.5	1	Reward
361.5	1	Reward
