onset	duration	type
67.5	1	NoReward
78.5	1	NoReward
108.5	1	NoReward
121.5	1	NoReward
175.5	1	NoReward
190.5	1	NoReward
205.5	1	NoReward
216.5	1	NoReward
240.5	1	NoReward
251.5	1	NoReward
294.5	1	NoReward
309.5	1	NoReward
322.5	1	NoReward
335.5	1	NoReward
346.5	1	NoReward
372.5	1	NoReward
30.5	1	Reward
43.5	1	Reward
56.5	1	Reward
93.5	1	Reward
162.5	1	Reward
227.5	1	Reward
357.5	1	Reward
387.5	1	Reward
