onset	duration	type
30.5	1	NoReward
41.5	1	NoReward
67.5	1	NoReward
82.5	1	NoReward
117.5	1	NoReward
169.5	1	NoReward
180.5	1	NoReward
234.5	1	NoReward
247.5	1	NoReward
290.5	1	NoReward
305.5	1	NoReward
320.5	1	NoReward
333.5	1	NoReward
348.5	1	NoReward
372.5	1	NoReward
387.5	1	NoReward
54.5	1	Reward
93.5	1	Reward
104.5	1	Reward
158.5	1	Reward
195.5	1	Reward
206.5	1	Reward
221.5	1	Reward
361.5	1	Reward
