onset	duration	type
41.5	1	NoReward
56.5	1	NoReward
67.5	1	NoReward
95.5	1	NoReward
106.5	1	NoReward
119.5	1	NoReward
162.5	1	NoReward
192.5	1	NoReward
216.5	1	NoReward
253.5	1	NoReward
298.5	1	NoReward
313.5	1	NoReward
326.5	1	NoReward
341.5	1	NoReward
369.5	1	NoReward
391.5	1	NoReward
30.5	1	Reward
82.5	1	Reward
177.5	1	Reward
205.5	1	Reward
227.5	1	Reward
240.5	1	Reward
354.5	1	Reward
380.5	1	Reward
